y_true,y_pred,y_proba
0,0,0.032597415
0,0,0.15414567
0,0,0.11297041
0,0,0.023912074
0,0,0.049738552
1,0,0.2775415
0,0,0.2699612
0,0,0.16593118
1,0,0.14718577
0,0,0.06529091
1,1,0.85672665
0,0,0.05346692
1,1,0.8412418
0,0,0.04617245
1,1,0.81355906
1,0,0.12859489
0,0,0.076448835
0,1,0.54346764
0,0,0.31033042
0,0,0.015430948
0,0,0.1099855
0,0,0.14678928
0,1,0.85475725
0,0,0.08171604
0,0,0.056578543
0,0,0.10460115
0,0,0.04152216
0,0,0.11870797
0,0,0.052945036
0,0,0.3669495
1,0,0.20079331
0,0,0.14264663
0,0,0.07606582
1,1,0.5801512
0,0,0.22896995
0,0,0.017759666
1,1,0.69771236
1,1,0.83764356
0,0,0.05710718
0,0,0.103483155
0,0,0.29880998
1,1,0.77969724
0,1,0.7772241
1,1,0.5329012
0,0,0.07225812
0,0,0.2384244
0,0,0.011883178
0,0,0.019440902
0,0,0.10038205
1,1,0.7897784
0,1,0.73036146
1,1,0.91547745
0,0,0.12847154
0,1,0.89465165
0,0,0.23357733
0,0,0.23410621
1,1,0.51557904
1,1,0.7086432
1,0,0.29634854
1,1,0.7486061
0,0,0.4868434
0,0,0.31918743
1,0,0.3074636
0,0,0.14765646
0,0,0.0065812115
0,0,0.24903351
1,1,0.6332428
0,0,0.07893911
0,0,0.3283109
0,0,0.3671236
0,0,0.3782843
0,0,0.026165782
1,1,0.9268105
0,0,0.18666336
1,0,0.16194913
0,0,0.098294765
0,0,0.07110936
0,0,0.02157618
0,0,0.118420236
0,0,0.31429726
1,1,0.548048
1,1,0.80993867
1,0,0.018148378
0,0,0.3041788
0,0,0.026712028
0,0,0.26309142
0,0,0.06566218
0,0,0.053031128
0,0,0.1429471
0,0,0.20125836
0,0,0.05890712
0,0,0.37085742
0,0,0.26029697
0,0,0.26833802
0,0,0.30996937
1,0,0.16864385
0,0,0.07499497
0,0,0.23532982
0,0,0.24239103
0,0,0.024661426
0,0,0.10053004
0,0,0.29395497
0,0,0.10551304
0,0,0.12207285
0,0,0.095487915
0,0,0.16040944
0,0,0.18016526
0,0,0.05201934
1,0,0.38006487
0,0,0.0489253
0,0,0.15517324
0,0,0.06543836
1,0,0.038796637
1,0,0.031754326
0,0,0.08131231
0,0,0.29741868
1,1,0.7501457
0,0,0.046533838
0,0,0.029386427
0,0,0.2829551
0,0,0.117548645
1,0,0.17611049
0,0,0.07237109
0,0,0.044918917
0,0,0.16595773
0,0,0.14160398
0,0,0.06360957
0,1,0.5696434
1,0,0.10826852
1,1,0.78179646
0,0,0.10074417
0,0,0.13146974
0,0,0.45624495
1,1,0.67548436
1,1,0.84710664
0,0,0.33479804
0,0,0.022458896
0,0,0.13136363
1,0,0.0976006
0,0,0.065658554
1,1,0.7806507
0,0,0.018512515
0,0,0.03530412
1,0,0.11528755
0,0,0.1440271
1,0,0.12978527
1,0,0.47182983
0,0,0.42343107
0,0,0.0783538
1,0,0.13644052
0,0,0.0081685325
0,0,0.02512634
0,0,0.293301
0,0,0.08394284
0,0,0.3401362
0,0,0.17115816
0,0,0.17326885
1,0,0.39144117
0,0,0.020032912
0,0,0.07490095
1,0,0.1737771
0,0,0.07196521
0,0,0.18260261
1,1,0.6049162
1,0,0.33391407
0,0,0.06571616
0,0,0.42849877
0,1,0.61195415
1,1,0.5336147
1,0,0.3648471
1,0,0.059643533
0,0,0.08891774
0,0,0.015618564
0,0,0.03820778
1,1,0.86389935
0,0,0.023963094
0,0,0.45025793
0,0,0.07039315
1,1,0.7922969
0,0,0.09160331
0,0,0.30930555
0,0,0.029620403
0,0,0.07282303
0,0,0.016996086
0,0,0.07584215
0,0,0.049595807
0,0,0.023699846
1,1,0.8539248
1,0,0.03174293
0,0,0.09908527
1,0,0.24715789
0,0,0.35023677
1,1,0.71272826
0,0,0.02882594
0,0,0.06981333
1,1,0.6377121
1,0,0.36434677
0,0,0.021933533
0,0,0.17196482
0,0,0.3075308
0,0,0.06980052
0,0,0.36398575
1,1,0.7460292
1,0,0.11044405
1,1,0.5299345
0,0,0.061538376
0,0,0.027666852
0,0,0.0523573
0,0,0.051233653
1,0,0.2756034
0,0,0.028638063
1,0,0.018382829
0,0,0.12822045
0,0,0.031492893
0,0,0.41856185
0,0,0.39117107
0,0,0.006322253
0,0,0.10153389
0,0,0.10347217
0,0,0.05683767
0,0,0.033955045
0,0,0.15238738
0,0,0.11250755
0,0,0.32606554
0,0,0.111437395
0,0,0.046216667
0,0,0.007276818
0,0,0.0017457703
1,1,0.89044255
0,0,0.23379144
0,0,0.025779083
0,0,0.017114634
1,0,0.18411866
1,0,0.07804675
1,0,0.13237815
0,0,0.060548577
0,0,0.44925076
1,1,0.7016423
0,0,0.06278002
0,0,0.3739202
0,0,0.12033643
0,0,0.06308615
1,1,0.7249413
0,0,0.21714
0,0,0.25301415
0,0,0.014253914
0,0,0.24647999
0,0,0.31375214
0,0,0.1984927
1,0,0.027050238
0,0,0.09264725
0,0,0.1866509
0,0,0.07039806
1,0,0.20021382
0,0,0.2849931
0,0,0.40376174
0,0,0.36893955
0,1,0.79564905
1,0,0.039324377
1,0,0.10474627
1,1,0.8595951
1,0,0.29467964
0,0,0.07308019
0,0,0.019000176
0,0,0.24587268
1,0,0.21336685
0,0,0.4973735
0,0,0.028769583
1,0,0.1928739
0,0,0.06590442
0,0,0.11904914
0,0,0.020735957
0,0,0.048558567
0,0,0.11735293
0,0,0.06271478
0,0,0.020880384
1,0,0.15125018
0,1,0.524442
0,0,0.4920762
0,0,0.031056706
1,0,0.22398038
0,0,0.011478066
0,0,0.07688227
0,0,0.053923756
1,1,0.68261343
0,0,0.0533415
0,0,0.020031035
0,0,0.10085293
0,0,0.017813556
0,0,0.22003123
1,0,0.13161942
0,0,0.13816217
0,1,0.62668526
1,0,0.11696291
0,0,0.14014694
0,0,0.18123959
1,0,0.1257261
1,0,0.33181804
0,0,0.10396309
0,1,0.68814725
0,0,0.050189193
1,0,0.47693014
1,0,0.044469263
0,0,0.024662245
0,0,0.073923804
0,0,0.046337996
0,0,0.07902274
1,1,0.87866455
0,0,0.09512096
0,0,0.08579927
0,0,0.41046992
0,0,0.29549628
1,1,0.7165112
0,0,0.01866735
1,1,0.84281385
0,0,0.063002214
0,0,0.076619275
1,0,0.08288797
0,0,0.13289298
0,0,0.119198546
1,0,0.12610081
0,0,0.16160272
0,0,0.0042195832
0,0,0.04916226
0,0,0.098743476
0,0,0.022270052
0,0,0.098750435
0,1,0.52351564
1,0,0.029811066
1,0,0.33929434
0,0,0.14061558
0,0,0.06362593
0,0,0.18141371
0,0,0.16945082
0,0,0.04070338
0,0,0.10695053
0,0,0.14022344
0,0,0.028550316
0,0,0.053271968
1,0,0.39642304
0,1,0.8349047
0,0,0.084616
0,1,0.6086613
0,0,0.33438122
0,0,0.06608712
0,0,0.020414213
1,1,0.6403918
0,1,0.8214833
0,0,0.19880494
1,1,0.60978484
0,0,0.22620563
1,0,0.16966696
0,0,0.03537481
0,1,0.869463
1,0,0.07599699
0,0,0.0642301
1,0,0.13004869
0,0,0.017823229
0,0,0.058928356
0,0,0.35225964
0,0,0.13276972
0,0,0.0026598093
0,0,0.12375116
0,0,0.08571324
0,0,0.08985191
0,1,0.7385957
1,0,0.06729457
1,0,0.06843262
0,0,0.0058232686
1,0,0.12922674
0,1,0.6127414
0,0,0.030107304
0,0,0.016278394
0,0,0.32523698
0,0,0.09975265
0,0,0.036290124
0,0,0.14163476
0,0,0.25815746
0,0,0.30068782
1,0,0.15146643
0,0,0.032137826
0,0,0.06265607
0,0,0.24079543
0,1,0.90354174
0,1,0.6890059
0,0,0.23202719
1,0,0.13888296
0,0,0.48452273
0,0,0.052313324
0,0,0.05710583
0,0,0.011272848
1,0,0.44785
0,0,0.14225858
0,0,0.21219568
0,0,0.49167392
1,0,0.4306426
0,0,0.109235175
0,0,0.050092496
0,0,0.013408345
0,0,0.02173677
0,0,0.19637483
0,0,0.012666458
0,0,0.18363193
1,1,0.507745
0,0,0.099894114
0,0,0.3090042
0,0,0.15015276
0,0,0.13764855
0,0,0.116180725
1,1,0.77604973
1,1,0.8182282
0,0,0.023351237
0,0,0.034216084
0,0,0.036844246
0,0,0.007193158
0,0,0.041001577
1,0,0.11894568
0,0,0.033034496
1,0,0.067393124
0,0,0.046415232
1,1,0.74686533
1,1,0.8919191
0,0,0.064623244
0,1,0.6635819
1,0,0.18684348
1,0,0.017360413
0,0,0.1657632
1,0,0.19040255
0,0,0.07163265
0,0,0.079812355
0,0,0.43582672
1,0,0.08699945
0,0,0.024696736
1,1,0.76791215
0,0,0.005585855
1,0,0.48840052
0,0,0.09157121
1,0,0.19724569
0,0,0.22923568
0,1,0.5620964
0,0,0.2646037
0,0,0.046262205
0,0,0.064503156
0,0,0.39632323
0,0,0.07311614
0,0,0.010713208
0,0,0.31711546
0,0,0.019061614
0,0,0.020876568
0,1,0.6184065
0,0,0.17143415
0,0,0.051032037
0,0,0.020501487
0,0,0.12244227
1,0,0.066843316
0,0,0.18750097
0,0,0.06473019
0,0,0.32195267
1,0,0.061681632
0,0,0.048575714
1,0,0.053738736
0,0,0.23386437
0,0,0.118820265
0,0,0.121629395
0,0,0.07097966
0,0,0.114615284
0,0,0.27027854
1,1,0.7777753
0,0,0.113826945
0,0,0.41172382
0,0,0.017266445
0,0,0.12944986
1,1,0.5426611
1,0,0.09203614
0,0,0.04492172
0,0,0.058395755
0,0,0.033842374
0,0,0.17422009
0,0,0.34081247
0,0,0.017641844
0,0,0.10726551
0,0,0.075334474
0,0,0.097825475
0,0,0.0030961377
0,1,0.7194559
0,0,0.01833538
0,0,0.08828894
1,0,0.26833802
0,0,0.09280699
1,0,0.29558292
0,0,0.026091566
0,0,0.058612876
0,0,0.17578828
0,0,0.07178727
0,0,0.044253986
0,0,0.058472805
1,0,0.47338822
0,0,0.30593264
0,0,0.09358756
0,0,0.020344011
0,0,0.04064177
0,0,0.11187028
0,0,0.09442416
1,0,0.15171298
0,0,0.2333377
0,0,0.15436421
0,0,0.09716282
0,0,0.07879044
0,0,0.18504266
0,0,0.0761979
0,0,0.12491845
0,0,0.11480587
1,1,0.555901
0,0,0.15537068
0,0,0.21181273
1,1,0.74387467
1,1,0.6003506
1,0,0.49867815
0,0,0.18731302
1,0,0.06565383
0,0,0.36605275
0,0,0.07135531
0,0,0.08043279
0,0,0.029624473
0,0,0.019746646
0,0,0.12372045
0,0,0.16308767
0,0,0.1487298
0,0,0.3900922
0,0,0.17824353
0,0,0.18854493
1,0,0.20182897
0,0,0.051193926
0,0,0.041307576
0,0,0.030090768
0,0,0.061626695
0,0,0.05131908
0,0,0.181904
1,1,0.5746142
0,0,0.02226279
0,0,0.15923786
0,0,0.10602342
0,0,0.025829723
0,0,0.083037704
0,0,0.019494629
1,0,0.08191738
0,0,0.07957739
0,1,0.6314168
0,0,0.02628784
0,0,0.090032265
0,0,0.018322218
0,0,0.091054946
0,0,0.02988524
0,0,0.100637846
0,1,0.56291854
0,0,0.22720599
0,0,0.21188349
1,0,0.113564804
0,0,0.14697888
1,0,0.019062709
0,0,0.08136476
0,0,0.075823985
0,0,0.20467985
1,1,0.8997298
0,0,0.07269347
0,0,0.4142209
1,1,0.5103845
0,0,0.40824482
0,0,0.07832882
0,1,0.5775265
1,0,0.099578544
0,0,0.036750816
0,0,0.15042533
0,0,0.17199233
0,0,0.047568522
1,0,0.07894549
0,0,0.05401516
0,0,0.09245894
0,0,0.037368495
0,0,0.09256332
1,1,0.8306677
0,0,0.04684045
0,0,0.1663398
0,0,0.016118217
0,0,0.087203
0,0,0.071559004
0,0,0.10257239
0,0,0.030004757
0,0,0.08314001
0,0,0.058177065
0,0,0.18057582
0,0,0.28580815
0,0,0.15519762
1,0,0.29698393
0,0,0.47790787
0,0,0.48426422
0,0,0.21676512
0,0,0.10325863
0,0,0.010617346
0,0,0.108616434
0,0,0.09396753
0,1,0.6670794
0,0,0.39800277
1,0,0.48978555
1,0,0.043674506
0,0,0.10906223
0,0,0.013775145
0,0,0.032714557
0,1,0.65302104
1,0,0.46678552
0,0,0.054492194
0,0,0.19853857
0,0,0.094244964
1,1,0.85110897
0,0,0.20994405
1,0,0.25095928
0,0,0.1529754
0,0,0.073554
0,0,0.06242454
0,0,0.16235189
0,0,0.076883726
0,0,0.089604884
0,1,0.6747103
0,0,0.11741051
0,0,0.12673503
0,0,0.00972223
0,0,0.25618652
0,0,0.020440804
0,1,0.5846866
0,0,0.024614068
0,0,0.029011166
0,0,0.042469613
0,0,0.042562496
0,0,0.019686723
0,0,0.26373816
0,0,0.015219736
1,0,0.34761468
0,0,0.04606157
0,0,0.059627727
0,0,0.08211108
0,0,0.022969551
0,0,0.11263718
0,0,0.121171094
1,0,0.09961662
0,1,0.7809828
0,0,0.07929874
0,0,0.031620897
0,0,0.4905558
0,0,0.12004907
1,0,0.11869666
1,0,0.23604612
1,1,0.7271363
0,0,0.014204807
0,0,0.02136517
0,0,0.17742237
0,0,0.07636089
0,0,0.09609428
0,0,0.13092469
1,0,0.09735429
0,0,0.10426346
1,1,0.6039145
0,0,0.07103059
0,0,0.12745297
0,0,0.070618115
0,1,0.89214146
1,0,0.108551286
0,0,0.4197889
0,0,0.0561956
0,0,0.402615
0,0,0.025002668
1,1,0.651755
0,0,0.4207098
1,0,0.38662696
0,0,0.20949683
0,0,0.13762629
0,0,0.31435788
0,0,0.39031342
0,0,0.31601194
0,0,0.057506792
0,0,0.07281891
0,0,0.0017346655
1,1,0.88901114
0,0,0.067023836
0,0,0.065601595
0,0,0.10099829
0,0,0.096682765
0,0,0.055363145
1,0,0.056264073
0,0,0.12235783
0,0,0.12418844
0,0,0.019626059
1,1,0.7815067
1,1,0.6849053
0,0,0.3039535
0,0,0.11769544
0,0,0.31666732
0,0,0.18255952
1,0,0.23055254
0,0,0.0038799292
1,0,0.32270363
0,0,0.004622525
1,0,0.23908159
0,0,0.39353952
0,1,0.6072652
0,0,0.07225015
1,0,0.14044243
0,0,0.059036586
0,0,0.0009534559
0,0,0.1011356
0,0,0.06549888
0,0,0.18526097
0,0,0.16651616
0,0,0.14197937
0,0,0.070601605
0,0,0.021776797
0,0,0.07213029
1,0,0.3362945
0,0,0.17271167
0,0,0.08512929
1,1,0.64490753
0,0,0.14211172
1,0,0.3944702
0,1,0.7638926
0,0,0.047553178
0,0,0.05957735
0,0,0.10262841
1,0,0.09906231
0,0,0.25617006
1,0,0.084222615
0,0,0.08140206
0,0,0.22356491
0,0,0.15567991
0,0,0.039570916
0,0,0.033173103
0,0,0.05909793
0,0,0.04474634
0,0,0.07106334
0,0,0.064427145
0,0,0.034163415
0,0,0.086278036
0,0,0.07042685
1,1,0.9329496
0,0,0.09384706
0,0,0.102473624
0,0,0.42699757
0,0,0.105805375
0,0,0.10273478
0,1,0.75978124
0,0,0.06495002
0,0,0.029986326
1,0,0.08024925
0,0,0.016534107
0,0,0.29739842
0,0,0.10188743
0,0,0.02885746
0,0,0.3205187
0,0,0.15165101
0,0,0.16112989
0,0,0.15624933
0,0,0.082551256
1,1,0.6851451
0,0,0.07736429
1,0,0.30602738
0,0,0.050284773
0,0,0.28881457
0,0,0.24969216
1,0,0.16040963
0,0,0.07057955
0,0,0.027238352
1,1,0.80271465
0,0,0.28910658
0,0,0.10909474
0,0,0.42770162
0,0,0.040333692
0,0,0.19580121
0,0,0.17039719
0,0,0.07278873
0,1,0.50551885
1,1,0.74994797
1,0,0.39754078
0,0,0.18621978
0,0,0.038317405
1,0,0.05379861
0,0,0.020693889
0,0,0.24708119
0,0,0.154322
0,0,0.16314776
0,0,0.11917527
0,0,0.040462486
0,0,0.05732487
0,0,0.18220454
1,1,0.7481476
0,0,0.012935607
0,0,0.17974646
0,0,0.048111968
0,0,0.08204484
0,0,0.26649636
0,1,0.6886312
0,0,0.025771445
1,1,0.6889434
0,0,0.18429026
0,0,0.22213963
1,0,0.12916589
0,0,0.06283677
0,0,0.01781761
1,0,0.011685826
0,0,0.17418592
0,0,0.1049204
0,0,0.19383901
0,0,0.0056791524
0,0,0.05761896
0,0,0.10330024
0,0,0.0037116073
0,0,0.12526765
0,0,0.008000749
0,1,0.51472795
0,0,0.08712559
1,1,0.68467087
0,0,0.04937996
0,0,0.017969206
0,0,0.108449265
0,0,0.3761027
1,0,0.36920792
0,0,0.06313849
0,0,0.11642542
0,0,0.118216224
0,1,0.62513536
0,1,0.6001245
0,0,0.012166634
0,0,0.03727437
0,0,0.085199334
0,0,0.17979403
0,0,0.049023483
1,0,0.061516065
0,0,0.03594419
0,0,0.12947004
0,0,0.07751544
0,0,0.17851804
1,1,0.5155148
1,1,0.89344245
0,0,0.22422114
0,0,0.13945663
0,1,0.83279073
0,0,0.020403173
1,1,0.7200384
0,0,0.08243828
0,0,0.28122324
1,1,0.62401813
1,0,0.31606004
0,0,0.15696561
1,0,0.43777046
0,0,0.10681787
1,0,0.38040882
0,0,0.068626635
0,0,0.08598974
0,0,0.17493217
0,0,0.37848666
0,0,0.13586074
0,0,0.0376794
0,0,0.40064266
0,0,0.12473928
1,0,0.24708314
0,0,0.27014512
0,0,0.23856544
0,0,0.15825665
1,0,0.32610452
0,0,0.2777554
0,0,0.0597285
0,1,0.511072
0,0,0.090550326
1,0,0.113873266
0,0,0.045458585
0,0,0.0046793944
1,0,0.1662651
0,0,0.23356259
0,0,0.029328015
0,0,0.10065602
0,0,0.08533447
0,0,0.08331927
0,0,0.49350572
0,1,0.7164627
1,1,0.889008
1,0,0.064438075
0,0,0.15683685
0,0,0.04314134
0,0,0.014383193
1,1,0.62232107
0,0,0.21541035
1,1,0.60512984
0,0,0.12379015
0,0,0.15811756
1,1,0.8835868
0,0,0.020700175
0,0,0.037231788
0,0,0.04047101
0,0,0.010298643
0,0,0.0132724885
0,0,0.27544597
0,0,0.22539768
0,0,0.29561195
0,0,0.2852599
0,0,0.4181336
0,0,0.029223569
0,0,0.041738898
1,0,0.22117409
0,0,0.07052048
0,0,0.32058546
1,0,0.23339182
0,0,0.13326107
0,0,0.0743702
0,1,0.66670024
0,0,0.4598118
1,0,0.17012522
0,0,0.28293103
0,0,0.2863154
0,0,0.08283454
0,1,0.77586246
1,1,0.5308343
0,0,0.035687592
0,0,0.1883287
0,1,0.5713297
0,1,0.9596956
0,0,0.26211026
0,0,0.07206695
0,0,0.34435427
1,1,0.8949231
1,0,0.048789497
1,0,0.46988648
1,0,0.081898786
0,0,0.1680139
0,0,0.12005416
1,0,0.33422506
0,0,0.10390571
0,0,0.11898892
0,0,0.014742127
0,0,0.016790211
0,0,0.15770689
0,0,0.13576439
0,0,0.06905161
0,0,0.036550414
0,0,0.0019371198
0,0,0.045457233
0,0,0.10412282
0,0,0.06741484
0,0,0.13880539
1,0,0.18280719
1,0,0.24749005
0,0,0.1482321
0,0,0.32503408
0,0,0.1044349
1,1,0.7099652
1,1,0.7915834
0,0,0.16623335
0,1,0.76700145
0,0,0.11897846
0,0,0.09732586
0,0,0.11307365
0,1,0.7175058
0,0,0.021271635
0,0,0.18184717
0,0,0.016600937
0,0,0.055547904
0,1,0.7033316
0,0,0.023892455
0,0,0.12395683
0,0,0.08364986
0,0,0.18412223
0,0,0.3389652
1,1,0.85317475
0,1,0.648239
0,0,0.1455413
0,0,0.011893103
1,1,0.6953492
0,0,0.09124641
1,0,0.3071389
0,0,0.006369688
1,1,0.5771592
0,1,0.8454528
0,0,0.42863438
0,0,0.3154911
0,0,0.37071
0,0,0.11943397
0,0,0.016332176
0,1,0.6022467
0,0,0.1020542
0,0,0.21270178
0,0,0.14797969
0,0,0.10649912
1,0,0.17130657
0,0,0.14375947
0,0,0.07303312
0,0,0.35309306
1,0,0.123986274
0,0,0.10271019
0,0,0.04562465
0,0,0.03314679
0,0,0.18348427
0,0,0.12172306
0,0,0.020937115
1,1,0.5142022
1,1,0.5015933
0,0,0.062239915
0,0,0.12475556
0,0,0.05785478
1,0,0.14957924
0,0,0.12775594
0,0,0.054176282
0,0,0.02352554
0,0,0.09531258
0,0,0.058913775
0,0,0.030698482
1,1,0.835434
0,0,0.008266592
0,0,0.09864146
0,0,0.044252302
0,0,0.19900222
0,0,0.42939797
1,1,0.54409266
0,0,0.11164447
0,0,0.10967125
0,0,0.028103383
0,0,0.43529725
1,0,0.30906743
0,0,0.040283773
1,0,0.035022844
0,0,0.093893036
0,0,0.4528989
1,1,0.96834177
0,0,0.27840653
0,0,0.097728245
0,0,0.18639751
0,0,0.3518997
1,1,0.6040735
0,0,0.1362268
1,0,0.044929855
0,0,0.09423165
0,0,0.009042822
0,0,0.11944341
0,0,0.13068175
1,0,0.29418892
0,0,0.051611893
0,1,0.6930547
0,0,0.2758114
0,0,0.054494087
0,0,0.13857858
0,0,0.034141466
0,0,0.11877289
1,0,0.052674092
0,0,0.16062349
0,0,0.24634092
0,0,0.05016848
0,0,0.35111704
0,0,0.05206549
0,0,0.16704054
0,0,0.017213132
0,1,0.5233034
0,0,0.15410744
0,0,0.023947854
1,1,0.690138
0,0,0.04607952
0,0,0.110050686
1,0,0.41139358
1,0,0.113102406
0,0,0.49433735
0,0,0.18523823
0,0,0.013508674
1,0,0.26509982
0,0,0.42588484
0,0,0.15858252
1,0,0.23271668
0,0,0.027427087
0,0,0.018038638
0,0,0.041321922
0,0,0.07396543
0,1,0.5243112
0,0,0.02286679
1,1,0.5664098
0,0,0.3757945
0,0,0.11801534
0,0,0.18245442
0,0,0.024494229
1,1,0.85315305
0,0,0.17342642
0,0,0.18405107
0,0,0.12944004
0,0,0.093332835
0,1,0.6406616
0,0,0.07420696
0,0,0.19862704
1,0,0.30427405
0,0,0.086513706
0,0,0.103726946
0,0,0.18183611
0,0,0.08189789
1,1,0.69988155
1,0,0.21398105
1,0,0.28886393
1,0,0.2490873
0,0,0.06726392
0,1,0.76854247
0,0,0.13062266
0,0,0.11425777
1,0,0.27314547
0,0,0.11912964
0,0,0.30592492
0,0,0.2052666
1,0,0.3823268
1,1,0.723585
1,0,0.10212893
0,0,0.4573931
1,1,0.9132577
0,0,0.09653132
0,0,0.075820334
0,0,0.12752055
1,0,0.02021015
0,0,0.16642058
0,0,0.07474851
1,1,0.70473987
0,0,0.06730502
0,0,0.042360663
0,0,0.116469346
0,0,0.054896653
0,0,0.16393505
1,0,0.46863
1,0,0.4235202
1,0,0.033513434
1,0,0.408305
1,0,0.10170342
0,0,0.11956855
0,0,0.04898845
0,0,0.05090244
0,0,0.040843055
0,0,0.10110483
0,0,0.083880454
1,0,0.10418148
0,0,0.055367813
0,0,0.45358077
0,0,0.07259947
0,0,0.070928425
0,0,0.17813943
0,0,0.040408608
0,0,0.20080861
1,0,0.49695262
0,0,0.06869706
1,1,0.8142134
0,0,0.18809617
0,0,0.064327054
0,0,0.033381876
0,0,0.072312176
0,0,0.20403662
1,1,0.52368814
0,0,0.09851443
0,0,0.05385274
0,1,0.5384157
1,0,0.122298576
0,0,0.15657279
0,0,0.14426847
0,0,0.041230716
1,0,0.06474151
0,0,0.122675724
0,0,0.19100474
0,0,0.21139334
1,0,0.21434496
0,0,0.04718506
0,0,0.025317835
0,0,0.1586262
0,0,0.09960157
0,0,0.07316333
0,0,0.04730375
0,0,0.107441865
1,1,0.83407813
1,0,0.31528297
1,0,0.49970764
1,0,0.14558104
0,1,0.6998834
1,1,0.7789341
0,0,0.13155365
0,0,0.131947
0,0,0.45956293
0,0,0.11737454
0,0,0.1097247
0,0,0.07124221
0,0,0.055493154
0,0,0.01818049
1,0,0.45509595
0,0,0.1666635
0,0,0.053845685
0,0,0.17473532
0,0,0.0835231
0,0,0.12202364
0,0,0.122639894
0,0,0.067413285
0,0,0.03814238
0,0,0.04169859
0,0,0.071375966
0,0,0.02961029
0,0,0.17072907
0,0,0.07399947
0,0,0.031660646
0,0,0.08793061
0,0,0.117465094
0,0,0.27272788
1,0,0.16167982
0,0,0.20622315
0,0,0.4226707
0,0,0.29494354
0,0,0.044477876
0,0,0.1725276
0,1,0.7879112
1,0,0.12452891
0,0,0.051451758
0,1,0.6065548
0,0,0.11697776
0,0,0.029973194
0,0,0.18977195
0,0,0.12077978
0,0,0.15928061
1,1,0.9828364
0,0,0.20837933
1,0,0.40921038
0,0,0.005571055
0,0,0.085480124
1,1,0.90965253
0,0,0.10711658
0,0,0.28200692
0,0,0.17961767
0,0,0.13035816
0,0,0.028078772
0,0,0.08783385
1,0,0.41126376
0,0,0.44599706
0,0,0.037350204
1,0,0.48472565
0,0,0.07857432
0,0,0.052618194
0,0,0.005322798
1,1,0.7312961
0,0,0.086131826
0,0,0.027080681
0,0,0.07524832
0,0,0.010490204
1,1,0.7339463
0,0,0.02893604
0,0,0.009715264
0,0,0.16492595
0,0,0.17472391
0,0,0.40377617
1,1,0.87478507
0,0,0.073833756
0,0,0.019017778
1,0,0.057540894
0,0,0.077628
0,0,0.1345748
0,0,0.17360172
0,0,0.10320015
0,0,0.13733673
1,0,0.28292876
0,0,0.13319969
0,0,0.048510898
0,0,0.022161411
1,1,0.65810347
1,0,0.28028625
0,0,0.044869367
1,1,0.7117659
1,0,0.23671888
0,0,0.0139371455
0,0,0.18539926
1,0,0.1574579
0,0,0.047200214
0,0,0.015789073
1,0,0.06449606
1,0,0.32597756
0,0,0.07010839
0,0,0.014140722
0,0,0.23127429
0,0,0.045751642
0,0,0.0057214727
1,0,0.28285697
1,1,0.85424805
1,0,0.02732273
0,0,0.26070094
0,0,0.05186516
0,0,0.07894474
0,0,0.113161825
0,0,0.20348118
1,1,0.85705394
0,0,0.120402336
0,0,0.1880167
0,0,0.13662083
0,0,0.050084848
1,0,0.067575514
0,0,0.019641731
0,0,0.012023806
0,0,0.2159265
1,0,0.048386514
0,0,0.13836472
1,0,0.23295088
0,0,0.19301327
1,1,0.6943756
0,0,0.035651926
0,0,0.04639411
1,0,0.24842772
0,0,0.2205504
1,0,0.31988922
0,1,0.56169856
0,0,0.110860646
0,0,0.20042233
0,0,0.06909532
0,0,0.049666636
0,1,0.63367003
0,0,0.20603134
0,0,0.11304665
0,0,0.047744952
0,0,0.113292255
1,0,0.20236763
0,0,0.046791323
0,0,0.03862633
1,1,0.899472
1,1,0.792723
1,0,0.48268434
0,0,0.17599721
0,0,0.06561656
0,0,0.0056322943
1,0,0.13115594
0,0,0.013005118
0,0,0.09807755
0,0,0.12367778
0,0,0.044191215
0,0,0.04535351
0,0,0.033963103
1,0,0.07084496
0,0,0.2689962
0,0,0.08065618
0,0,0.013264192
0,1,0.823165
1,0,0.16138913
1,0,0.19236258
0,0,0.029803108
0,0,0.046499334
0,0,0.058762852
0,0,0.034687947
0,0,0.19792594
0,0,0.066900484
0,0,0.085627444
1,0,0.08459243
0,0,0.0687649
0,0,0.095549874
0,0,0.07457163
0,0,0.32822558
0,0,0.3863721
0,0,0.33822158
0,0,0.017214246
0,0,0.012936854
1,0,0.23967326
1,0,0.30588102
0,0,0.31939045
0,0,0.15830567
0,0,0.39861336
0,0,0.33130077
0,0,0.070509546
0,0,0.074265376
0,0,0.09853381
0,0,0.17935742
0,0,0.15098715
1,1,0.8895837
1,1,0.7272172
1,1,0.7726259
0,0,0.20352678
0,0,0.09471302
1,1,0.7811233
1,0,0.19564477
0,0,0.33826756
0,0,0.12985605
0,1,0.77199477
1,1,0.60368824
1,0,0.08268962
1,0,0.19713129
0,0,0.07472953
0,0,0.14786692
0,0,0.06018118
0,0,0.09116408
0,0,0.06811632
0,0,0.12234755
1,0,0.027538834
1,0,0.42755252
0,0,0.12674828
0,0,0.08453714
0,0,0.020240469
1,0,0.1625444
0,0,0.10714021
1,0,0.0582995
1,0,0.4905248
0,0,0.15871781
0,0,0.07235259
0,0,0.43005124
0,0,0.12928659
0,0,0.039754756
0,0,0.2559985
0,1,0.7849369
